정류소 이름,정류소 ID,총 승차,총 하차,카드 승차,카드 하차,현금 승차,일평균 승하차,총 승차 대비 총 하차,총 하차 대비 총 승차,카드 승차 대비 카드 하차,카드 하차 대비 카드 승차,현금 승차 대비 카드 승차,카드 승차 대비 현금 승차
대림3차아파트301동앞,38681.0,202,28,201,28,1,7,13.861386138613863,721.4285714285714,13.930348258706468,717.8571428571429,20100.0,0.4975124378109453
대림3차아파트301동앞,38684.0,28,630,27,630,1,21,2250.0,4.444444444444445,2333.333333333333,4.285714285714286,2700.0,3.7037037037037033
대림아파트,37053.0,10744,4308,10534,4308,210,501,40.09679821295607,249.39647168059423,40.8961458135561,244.5218198700093,5016.190476190476,1.9935447123599772
대림아파트,37054.0,3058,7505,2985,7505,73,352,245.42184434270763,40.746169220519654,251.42378559463987,39.77348434377082,4089.0410958904113,2.445561139028476
대림아파트,38257.0,5126,1631,5088,1631,38,225,31.818181818181817,314.2857142857143,32.055817610062896,311.9558553034948,13389.473684210527,0.7468553459119497
대림아파트,40382.0,3525,11135,3476,11135,49,488,315.88652482269504,31.656937584193983,320.33947065592633,31.216883700044907,7093.877551020408,1.4096662830840045
대림아파트,42609.0,1779,1566,1630,1566,149,111,88.02698145025295,113.60153256704982,96.07361963190183,104.08684546615581,1093.9597315436242,9.141104294478527
대림아파트,42610.0,202,1835,190,1835,12,67,908.4158415841583,11.008174386920981,965.7894736842104,10.354223433242508,1583.3333333333335,6.315789473684211
대림아파트후문,40397.0,2007,1366,1935,1366,72,112,68.06178375685103,146.92532942898976,70.59431524547803,141.6544655929722,2687.5,3.7209302325581395
대명아파트,37537.0,2312,6875,2312,6875,0,306,297.3615916955017,33.629090909090905,297.3615916955017,33.629090909090905,,0.0
대명초교,80002.0,1756,144,1691,144,65,63,8.200455580865604,1219.4444444444446,8.515671200473093,1174.3055555555554,2601.5384615384614,3.84387936132466
대명초교,80003.0,310,1639,298,1639,12,64,528.7096774193549,18.913971934106165,550.0,18.181818181818183,2483.333333333333,4.026845637583892
대문리고개입구,43546.0,615,280,555,280,60,29,45.52845528455284,219.64285714285717,50.45045045045045,198.21428571428572,925.0,10.81081081081081
대문목재,89206.0,12,62,9,62,3,2,516.6666666666667,19.35483870967742,688.8888888888889,14.516129032258066,300.0,33.33333333333333
대문목재,89207.0,262,10,254,10,8,9,3.816793893129771,2620.0,3.937007874015748,2540.0,3175.0,3.149606299212598
대문촌마을,90058.0,1,6,1,6,0,0,600.0,16.666666666666664,600.0,16.666666666666664,,0.0
대문촌마을,90059.0,2,0,2,0,0,0,0.0,,0.0,,,0.0
대박주유소,36091.0,2316,2412,2282,2412,34,157,104.14507772020724,96.01990049751244,105.69675723049956,94.61028192371475,6711.764705882353,1.4899211218229622
대부고교차로,18388.0,1,6,1,6,0,0,600.0,16.666666666666664,600.0,16.666666666666664,,0.0
대부관광호텔,62040.0,307,57,305,57,2,12,18.566775244299674,538.5964912280702,18.688524590163937,535.0877192982456,15250.0,0.6557377049180327
대부도서관,18389.0,0,12,0,12,0,0,,0.0,,0.0,,
대부도서관,18391.0,1,14,1,14,0,0,1400.0,7.142857142857142,1400.0,7.142857142857142,,0.0
대부동행정복지센터,62011.0,339,1401,311,1401,28,58,413.27433628318585,24.197002141327623,450.4823151125402,22.198429693076374,1110.7142857142858,9.003215434083602
대부동행정복지센터,62012.0,1245,252,1227,252,18,49,20.240963855421686,494.0476190476191,20.537897310513447,486.90476190476187,6816.666666666667,1.466992665036675
대부중고등학교,62027.0,375,78,372,78,3,15,20.8,480.7692307692308,20.967741935483872,476.9230769230769,12400.0,0.8064516129032258
대부중고등학교,62028.0,56,343,51,343,5,13,612.5,16.3265306122449,672.5490196078431,14.868804664723031,1019.9999999999999,9.803921568627452
대부파출소앞,62036.0,2,119,2,119,0,4,5950.0,1.680672268907563,5950.0,1.680672268907563,,0.0
대부파출소앞,62042.0,105,4,101,4,4,3,3.8095238095238098,2625.0,3.9603960396039604,2525.0,2525.0,3.9603960396039604
대사마을,43947.0,16,218,16,218,0,7,1362.5,7.339449541284404,1362.5,7.339449541284404,,0.0
대사마을,43948.0,204,17,193,17,11,7,8.333333333333332,1200.0,8.808290155440414,1135.2941176470588,1754.5454545454547,5.699481865284974
대산-기점,90259.0,1665,1618,1652,1618,13,109,97.17717717717717,102.90482076637824,97.94188861985472,102.10135970333745,12707.692307692309,0.7869249394673125
대상스틸,89007.0,37,604,33,604,4,21,1632.4324324324323,6.125827814569536,1830.3030303030305,5.4635761589403975,825.0,12.121212121212121
대성베르힐아파트(가정성당),89240.0,1716,3026,1646,3026,70,158,176.34032634032636,56.708526107072046,183.83961117861483,54.39524124256444,2351.4285714285716,4.25273390036452
대성베르힐아파트(가정성당),89241.0,5632,2521,5582,2521,50,271,44.76207386363637,223.4034113447045,45.16302400573271,221.420071400238,11164.0,0.895736295234683
대성유니드아파트,40674.0,1093,3839,1052,3839,41,164,351.23513266239706,28.4709559781193,364.9239543726236,27.402969523313363,2565.8536585365855,3.897338403041825
대성유니드아파트,40675.0,2104,370,2079,370,25,82,17.58555133079848,568.6486486486486,17.797017797017798,561.8918918918919,8316.0,1.2025012025012025
대신아파트,41406.0,6119,1851,6095,1851,24,265,30.250040856349074,330.57806591031874,30.36915504511895,329.28146947595894,25395.833333333336,0.39376538146021334
대신철강,42859.0,32,1206,22,1206,10,41,3768.75,2.6533996683250414,5481.818181818182,1.8242122719734661,220.00000000000003,45.45454545454545
대야초교.ABC학습타운입구,70017.0,205,1649,192,1649,13,61,804.3902439024389,12.431776834445118,858.8541666666666,11.643420254699818,1476.923076923077,6.770833333333333
대야초교.ABC학습타운입구,70020.0,1904,456,1860,456,44,78,23.949579831932773,417.5438596491228,24.516129032258064,407.8947368421052,4227.272727272727,2.3655913978494625
대양자동차학원,35073.0,19,2552,12,2552,7,85,13431.578947368422,0.744514106583072,21266.666666666664,0.4702194357366771,171.42857142857142,58.333333333333336
대우삼환아파트,38078.0,6447,4449,6314,4449,133,363,69.0088413215449,144.90896830748483,70.46246436490338,141.9195324792088,4747.368421052632,2.106430155210643
대우삼환아파트,38591.0,1521,3366,1501,3366,20,162,221.30177514792902,45.18716577540107,224.25049966688871,44.592988710635765,7505.0,1.3324450366422385
대우실업,41485.0,32,23,32,23,0,1,71.875,139.1304347826087,71.875,139.1304347826087,,0.0
대우실업,41505.0,32,1,30,1,2,1,3.125,3200.0,3.3333333333333335,3000.0,1500.0,6.666666666666667
대우아파트,38206.0,3910,4019,3793,4019,117,264,102.78772378516624,97.28788255785021,105.95834431848141,94.37671062453347,3241.8803418803423,3.0846295808067494
대우아파트,38208.0,4245,2753,4122,2753,123,233,64.8527679623086,154.19542317471848,66.78796700630761,149.72756992371959,3351.219512195122,2.9839883551673942
대우아파트,40321.0,194,438,174,438,20,21,225.77319587628867,44.29223744292237,251.72413793103448,39.726027397260275,869.9999999999999,11.494252873563218
대우아파트,40340.0,880,527,852,527,28,46,59.88636363636364,166.98292220113854,61.85446009389671,161.66982922201137,3042.8571428571427,3.286384976525822
대우일렉트로닉스,37462.0,90,1720,67,1720,23,60,1911.111111111111,5.232558139534884,2567.1641791044776,3.8953488372093026,291.30434782608694,34.32835820895522
대우일렉트로닉스,37463.0,747,528,735,528,12,42,70.68273092369478,141.47727272727272,71.83673469387755,139.20454545454547,6125.0,1.6326530612244898
대우자동차운전학원,42262.0,270,183,264,183,6,15,67.77777777777779,147.54098360655738,69.31818181818183,144.2622950819672,4400.0,2.272727272727273
대우자동차운전학원,42263.0,128,328,125,328,3,15,256.25,39.02439024390244,262.40000000000003,38.109756097560975,4166.666666666666,2.4
대우재아파트,39702.0,14,397,11,397,3,13,2835.714285714286,3.5264483627204033,3609.0909090909095,2.770780856423174,366.66666666666663,27.27272727272727
대우재아파트,39703.0,486,424,484,424,2,30,87.24279835390946,114.62264150943395,87.60330578512396,114.15094339622642,24200.0,0.4132231404958678
대우푸르지오,42407.0,24308,7150,23833,7150,475,1048,29.414184630574297,339.97202797202794,30.00041958628792,333.32867132867136,5017.473684210526,1.9930348676205263
대우푸르지오,42842.0,898,3764,843,3764,55,155,419.15367483296217,23.85759829968119,446.5005931198102,22.396386822529223,1532.7272727272727,6.524317912218268
대우푸르지오복합상가,39605.0,2866,1896,2756,1896,110,158,66.15491974877878,151.16033755274262,68.79535558780842,145.35864978902953,2505.4545454545455,3.991291727140784
대우하나아파트,89073.0,17868,8355,17687,8355,181,874,46.75957018132975,213.85996409335726,47.23808446881891,211.69359664871337,9771.82320441989,1.0233504834058913
대우하나아파트,89074.0,6962,11148,6891,11148,71,603,160.12640045963803,62.45066379619663,161.77622986504136,61.81377825618946,9705.633802816901,1.0303294151792193
대웅실업앞,92003.0,42,380,42,380,0,14,904.7619047619047,11.052631578947368,904.7619047619047,11.052631578947368,,0.0
대원레스피아1단지아파트,42643.0,8675,34,8468,34,207,290,0.39193083573487036,25514.70588235294,0.40151157298063295,24905.88235294118,4090.8212560386473,2.444496929617383
대원정밀,39475.0,454,750,452,750,2,40,165.19823788546256,60.53333333333333,165.92920353982302,60.266666666666666,22600.0,0.4424778761061947
대월초등학교,90094.0,0,5,0,5,0,0,,0.0,,0.0,,
대월초등학교,90095.0,6,0,6,0,0,0,0.0,,0.0,,,0.0
대은교회,42143.0,4981,10997,4795,10997,186,532,220.77896004818308,45.29417113758298,229.34306569343065,43.602800763844684,2577.956989247312,3.8790406673618354
대인고등학교,42344.0,2835,2127,2784,2127,51,165,75.02645502645503,133.2863187588152,76.40086206896551,130.8885754583921,5458.823529411765,1.8318965517241377
대인고등학교,42345.0,3317,1828,3258,1828,59,171,55.11003919204101,181.45514223194746,56.10804174340086,178.22757111597375,5522.033898305084,1.8109269490484958
대일엠앤쿡,39059.0,799,2191,799,2191,0,99,274.21777221526906,36.46736649931538,274.21777221526906,36.46736649931538,,0.0
대장간마을,43703.0,321,127,290,127,31,14,39.56386292834891,252.75590551181102,43.79310344827586,228.3464566929134,935.483870967742,10.689655172413794
대정,90117.0,14,62,12,62,2,2,442.8571428571429,22.58064516129032,516.6666666666667,19.35483870967742,600.0,16.666666666666664
대정,90118.0,38,26,29,26,9,2,68.42105263157895,146.15384615384613,89.65517241379311,111.53846153846155,322.22222222222223,31.03448275862069
대주아파트,42469.0,1526,10421,1466,10421,60,398,682.8964613368283,14.643508300546973,710.8458390177353,14.067747816908167,2443.3333333333335,4.092769440654844
대주파크빌,42466.0,5524,1295,5281,1295,243,227,23.44315713251267,426.56370656370655,24.521870857792084,407.7992277992278,2173.251028806584,4.601401249763303
대진아파트,40415.0,2302,2766,2284,2766,18,168,120.15638575152042,83.22487346348517,121.10332749562171,82.57411424439624,12688.888888888889,0.7880910683012259
대촌,43393.0,67,71,61,71,6,4,105.97014925373134,94.36619718309859,116.39344262295081,85.91549295774648,1016.6666666666666,9.836065573770492
대촌,43545.0,25,20,25,20,0,1,80.0,125.0,80.0,125.0,,0.0
대촌마을,41663.0,18,4,18,4,0,0,22.22222222222222,450.0,22.22222222222222,450.0,,0.0
대토단지앞,39813.0,1362,32,1319,32,43,46,2.3494860499265786,4256.25,2.4260803639120545,4121.875,3067.4418604651164,3.2600454890068233
대한솔루션알앤디센터,39557.0,26,264,26,264,0,9,1015.3846153846154,9.848484848484848,1015.3846153846154,9.848484848484848,,0.0
대한제당,35169.0,1473,66,1462,66,11,51,4.480651731160896,2231.8181818181815,4.514363885088919,2215.151515151515,13290.90909090909,0.7523939808481532
대한제당,35220.0,18,1760,18,1760,0,59,9777.777777777777,1.0227272727272727,9777.777777777777,1.0227272727272727,,0.0
대현목재,89205.0,175,41,173,41,2,7,23.42857142857143,426.82926829268297,23.699421965317917,421.95121951219517,8650.0,1.1560693641618496
대화초등학교,37397.0,6702,2701,6654,2701,48,313,40.301402566398096,248.13032210292482,40.592125037571385,246.35320251758608,13862.5,0.7213706041478809
대화초등학교,37399.0,3156,4667,3112,4667,44,260,147.8770595690748,67.62374116134562,149.96786632390746,66.6809513606171,7072.727272727273,1.4138817480719794
대흥,43194.0,13,283,12,283,1,9,2176.923076923077,4.593639575971731,2358.333333333333,4.240282685512367,1200.0,8.333333333333332
대흥,43591.0,368,16,348,16,20,12,4.3478260869565215,2300.0,4.597701149425287,2175.0,1739.9999999999998,5.747126436781609
대흥식당,35688.0,55,34,51,34,4,2,61.81818181818181,161.76470588235296,66.66666666666666,150.0,1275.0,7.8431372549019605
대흥식당,35689.0,19,54,17,54,2,2,284.2105263157895,35.18518518518518,317.6470588235294,31.48148148148148,850.0,11.76470588235294
더리미경로당,43363.0,32,16,28,16,4,1,50.0,200.0,57.14285714285714,175.0,700.0,14.285714285714285
더리미경로당,43731.0,15,32,13,32,2,1,213.33333333333334,46.875,246.15384615384616,40.625,650.0,15.384615384615385
더리미미술관,43961.0,79,32,65,32,14,3,40.50632911392405,246.875,49.23076923076923,203.125,464.28571428571433,21.53846153846154
더리미미술관,43962.0,16,3,14,3,2,0,18.75,533.3333333333333,21.428571428571427,466.6666666666667,700.0,14.285714285714285
더리미장어마을,43680.0,21,34,18,34,3,1,161.9047619047619,61.76470588235294,188.88888888888889,52.94117647058824,600.0,16.666666666666664
더리미장어마을,43864.0,25,17,24,17,1,1,68.0,147.05882352941177,70.83333333333334,141.1764705882353,2400.0,4.166666666666666
더샵그린스퀘어105동,92021.0,1323,111,1321,111,2,47,8.390022675736962,1191.8918918918919,8.402725208175625,1190.0900900900901,66050.0,0.1514004542013626
더샵그린스퀘어107동,92022.0,107,1706,107,1706,0,60,1594.392523364486,6.271981242672919,1594.392523364486,6.271981242672919,,0.0
더샵그린애비뉴,38486.0,6110,7788,5888,7788,222,463,127.46317512274959,78.45403184386235,132.26902173913044,75.6034925526451,2652.252252252252,3.770380434782609
더샵그린애비뉴,38510.0,671,875,642,875,29,51,130.40238450074514,76.68571428571428,136.29283489096574,73.37142857142858,2213.793103448276,4.517133956386292
더샵그린애비뉴,38511.0,976,478,938,478,38,48,48.97540983606557,204.18410041841005,50.95948827292111,196.23430962343096,2468.421052631579,4.051172707889126
더샵그린워크1단지,38495.0,5500,2245,5395,2245,105,258,40.81818181818182,244.98886414253897,41.61260426320667,240.31180400890867,5138.095238095238,1.9462465245597778
더샵부평센트럴시티(101동),40061.0,1505,2487,1497,2487,8,133,165.24916943521595,60.514676316847606,166.13226452905812,60.193003618817855,18712.5,0.5344021376085505
더샵부평센트럴시티(101동),40065.0,2509,1363,2501,1363,8,129,54.3244320446393,184.07923697725604,54.498200719712116,183.492296404989,31262.5,0.3198720511795282
더샵부평센트럴시티(127동),40050.0,8878,12500,8783,12500,95,712,140.79747690921377,71.024,142.32039166571786,70.26400000000001,9245.263157894737,1.0816349766594557
더샵센트럴시티204동,92020.0,93,1613,93,1613,0,56,1734.4086021505377,5.765654060756355,1734.4086021505377,5.765654060756355,,0.0
더샵센트럴시티205동,92019.0,4283,2967,4236,2967,47,241,69.27387345318702,144.3545669025952,70.04249291784703,142.77047522750252,9012.765957446809,1.1095372993389991
더샵송도프라임뷰20단지,38561.0,1563,2489,1511,2489,52,135,159.24504158669225,62.796303736440336,164.72534745201853,60.707111289674565,2905.7692307692305,3.441429516876241
더샵엑스포빌리지,38480.0,8013,2961,7896,2961,117,365,36.95245226506926,270.6180344478217,37.5,266.66666666666663,6748.717948717949,1.4817629179331306
더샵퍼스트파크13단지,38601.0,1191,189,1136,189,55,46,15.869017632241814,630.1587301587301,16.637323943661972,601.058201058201,2065.4545454545455,4.841549295774648
더샵퍼스트파크13단지,38602.0,144,658,139,658,5,26,456.94444444444446,21.88449848024316,473.38129496402877,21.12462006079027,2780.0,3.597122302158273
더샵하버뷰,38485.0,10161,5276,9972,5276,189,514,51.92402322606042,192.58908263836238,52.90814279983955,189.0068233510235,5276.190476190476,1.895306859205776
더샵하버뷰,38487.0,3460,2615,3421,2615,39,202,75.57803468208093,132.3135755258126,76.43963753288511,130.82217973231357,8771.794871794871,1.140017538731365
더샵하버뷰(D13),38453.0,487,523,443,523,44,33,107.39219712525667,93.11663479923517,118.058690744921,84.7036328871893,1006.8181818181819,9.932279909706546
더샵하버뷰(D13),38466.0,675,788,664,788,11,48,116.74074074074075,85.65989847715736,118.67469879518073,84.26395939086294,6036.363636363637,1.6566265060240966
더샵하버뷰(D14),38454.0,280,235,273,235,7,17,83.92857142857143,119.14893617021276,86.08058608058609,116.17021276595744,3900.0,2.564102564102564
더샵하버뷰14단지,38504.0,1305,780,1291,780,14,69,59.77011494252874,167.30769230769232,60.41828040278854,165.5128205128205,9221.42857142857,1.0844306738962044
더월드스테이트2단지,37657.0,857,426,837,426,20,42,49.708284714119024,201.1737089201878,50.89605734767025,196.47887323943664,4185.0,2.3894862604540026
더월드스테이트후문,37422.0,41,732,41,732,0,25,1785.3658536585367,5.601092896174864,1785.3658536585367,5.601092896174864,,0.0
더포레스트아파트,39876.0,14424,2019,14395,2019,29,548,13.997504159733776,714.4130757800892,14.025703369225425,712.9767211490838,49637.93103448275,0.20145883987495658
더포레스트아파트,39877.0,4631,11260,4612,11260,19,529,243.14402936730727,41.1278863232682,244.14570685169124,40.95914742451154,24273.684210526317,0.411968777103209
더프라우,38410.0,7790,21428,7530,21428,260,973,275.07060333761234,36.354302781407505,284.5683930942895,35.14093709165578,2896.153846153846,3.4528552456839305
더필립요양병원,40461.0,2085,3815,2070,3815,15,196,182.9736211031175,54.6526867627785,184.29951690821255,54.25950196592398,13800.0,0.7246376811594203
덕고개삼거리,43723.0,31,57,29,57,2,2,183.8709677419355,54.385964912280706,196.55172413793102,50.877192982456144,1450.0,6.896551724137931
덕고개삼거리,43750.0,10,41,10,41,0,1,409.99999999999994,24.390243902439025,409.99999999999994,24.390243902439025,,0.0
덕골,43397.0,18,5,17,5,1,0,27.77777777777778,360.0,29.411764705882355,340.0,1700.0,5.88235294117647
덕골,43399.0,16,21,15,21,1,1,131.25,76.19047619047619,140.0,71.42857142857143,1500.0,6.666666666666667
덕교3거리,35012.0,155,23,154,23,1,5,14.838709677419354,673.9130434782609,14.935064935064934,669.5652173913044,15400.0,0.6493506493506493
덕교동,35003.0,762,182,752,182,10,31,23.88451443569554,418.6813186813187,24.20212765957447,413.18681318681325,7520.0,1.3297872340425532
덕교동,35005.0,77,1301,77,1301,0,45,1689.6103896103896,5.918524212144504,1689.6103896103896,5.918524212144504,,0.0
덕교동,35259.0,1189,262,1189,262,0,48,22.03532380151388,453.8167938931298,22.03532380151388,453.8167938931298,,0.0
덕교삼거리,35214.0,42,225,41,225,1,8,535.7142857142857,18.666666666666668,548.7804878048781,18.22222222222222,4100.0,2.4390243902439024
덕신고등학교(강화읍교회),90228.0,9,120,9,120,0,4,1333.3333333333335,7.5,1333.3333333333335,7.5,,0.0
덕신고등학교(강화읍교회),90229.0,179,188,179,188,0,12,105.02793296089385,95.2127659574468,105.02793296089385,95.2127659574468,,0.0
덕유마을.설악마을,55073.0,1718,712,1686,712,32,81,41.443538998835855,241.2921348314607,42.23013048635824,236.79775280898875,5268.75,1.8979833926453145
덕음,43657.0,17,25,16,25,1,1,147.05882352941177,68.0,156.25,64.0,1600.0,6.25
덕응,43983.0,1,8,1,8,0,0,800.0,12.5,800.0,12.5,,0.0
덕응,43986.0,15,20,14,20,1,1,133.33333333333331,75.0,142.85714285714286,70.0,1400.0,7.142857142857142
덕정가든,43173.0,3,28,3,28,0,1,933.3333333333334,10.714285714285714,933.3333333333334,10.714285714285714,,0.0
덕정가든,43296.0,22,3,22,3,0,0,13.636363636363635,733.3333333333333,13.636363636363635,733.3333333333333,,0.0
덕진사거리,43870.0,43,6,42,6,1,1,13.953488372093023,716.6666666666667,14.285714285714285,700.0,4200.0,2.380952380952381
덕진사거리,90310.0,11,16,11,16,0,0,145.45454545454547,68.75,145.45454545454547,68.75,,0.0
덕진진,43637.0,28,135,27,135,1,5,482.1428571428571,20.74074074074074,500.0,20.0,2700.0,3.7037037037037033
덕진진,43672.0,63,7,62,7,1,2,11.11111111111111,900.0,11.29032258064516,885.7142857142858,6200.0,1.6129032258064515
덕창기계,39723.0,193,80,193,80,0,9,41.45077720207254,241.25,41.45077720207254,241.25,,0.0
덕포리,43006.0,490,229,484,229,6,23,46.73469387755102,213.97379912663754,47.31404958677686,211.35371179039302,8066.666666666667,1.2396694214876034
덕포리,43100.0,224,367,208,367,16,19,163.83928571428572,61.03542234332425,176.44230769230768,56.675749318801095,1300.0,7.6923076923076925
덕하교앞,43449.0,39,20,37,20,2,1,51.28205128205128,195.0,54.054054054054056,185.0,1850.0,5.405405405405405
덕하교앞,43727.0,10,42,10,42,0,1,420.0,23.809523809523807,420.0,23.809523809523807,,0.0
덕화2리,43468.0,48,9,47,9,1,1,18.75,533.3333333333333,19.148936170212767,522.2222222222223,4700.0,2.127659574468085
덕화2리,43730.0,3,30,3,30,0,1,1000.0,10.0,1000.0,10.0,,0.0
덕화2리마을회관,43923.0,28,23,26,23,2,1,82.14285714285714,121.73913043478262,88.46153846153845,113.04347826086956,1300.0,7.6923076923076925
덕화2리마을회관,43924.0,2,21,2,21,0,0,1050.0,9.523809523809524,1050.0,9.523809523809524,,0.0
덕화3리마을회관,43609.0,136,88,132,88,4,7,64.70588235294117,154.54545454545453,66.66666666666666,150.0,3300.0,3.0303030303030303
덕화3리입구,43469.0,9,6,9,6,0,0,66.66666666666666,150.0,66.66666666666666,150.0,,0.0
덕화3리입구,43729.0,17,30,16,30,1,1,176.47058823529412,56.666666666666664,187.5,53.333333333333336,1600.0,6.25
덕화교회앞,90398.0,1,19,1,19,0,0,1900.0,5.263157894736842,1900.0,5.263157894736842,,0.0
덕화교회앞,90399.0,4,4,4,4,0,0,100.0,100.0,100.0,100.0,,0.0
도간마을,43612.0,34,0,34,0,0,1,0.0,,0.0,,,0.0
도간마을,43664.0,0,38,0,38,0,1,,0.0,,0.0,,
도감말,43733.0,26,9,23,9,3,1,34.61538461538461,288.88888888888886,39.130434782608695,255.55555555555554,766.6666666666667,13.043478260869565
도감말,43754.0,9,12,9,12,0,0,133.33333333333331,75.0,133.33333333333331,75.0,,0.0
도곡한신아파트,23504.0,49,71,49,71,0,4,144.89795918367346,69.01408450704226,144.89795918367346,69.01408450704226,,0.0
도담공원.푸르지오더베뉴,89397.0,2787,932,2769,932,18,123,33.44097595981342,299.0343347639485,33.6583604189238,297.1030042918455,15383.333333333334,0.6500541711809318
도담공원.푸르지오더베뉴,89398.0,3176,3785,3083,3785,93,232,119.1750629722922,83.91017173051519,122.77002919234512,81.45310435931307,3315.05376344086,3.016542328900422
도두리마을,41565.0,12821,1455,12780,1455,41,475,11.348568754387333,881.1683848797252,11.384976525821596,878.3505154639176,31170.73170731707,0.3208137715179969
도두리마을,41566.0,1939,11305,1935,11305,4,441,583.0324909747293,17.151702786377708,584.2377260981913,17.116320212295445,48375.0,0.20671834625322996
도림동고개,39160.0,1357,630,1343,630,14,66,46.425939572586586,215.3968253968254,46.909903201787046,213.17460317460316,9592.857142857143,1.0424422933730455
도림동고개,39161.0,509,1517,502,1517,7,67,298.0353634577603,33.55306526038233,302.19123505976097,33.09162821357943,7171.428571428571,1.394422310756972
도림동입구,39140.0,7762,1557,7748,1557,14,310,20.05926307652667,498.5228002569043,20.09550851832731,497.6236351958895,55342.857142857145,0.18069179143004646
도림동입구,39141.0,18,2541,13,2541,5,85,14116.666666666666,0.7083825265643447,19546.153846153844,0.5116096025186935,260.0,38.46153846153847
도림아이파크아파트,39155.0,7181,3556,7099,3556,82,357,49.51956552012254,201.9403824521935,50.09156219185801,199.63442069741282,8657.317073170732,1.1550922665164107
도림육교,39154.0,2987,5993,2943,5993,44,299,200.63608972212924,49.84148172868346,203.63574583758069,49.10729184048056,6688.636363636364,1.4950730547060822
도림주공1단지,39152.0,14941,12102,14764,12102,177,901,80.99859447158825,123.45893240786647,81.96965591980494,121.99636423731614,8341.242937853107,1.1988620969926849
도림주공1단지,39153.0,14731,10157,14516,10157,215,829,68.94983368406761,145.0329821797775,69.97106640947919,142.91621541793836,6751.627906976743,1.481124276660237
도림주공208동,39142.0,7205,3316,7063,3316,142,350,46.023594725884806,217.27985524728587,46.94888857426023,212.99758745476475,4973.943661971831,2.0104771343621692
도림주공208동,39143.0,5046,7651,4991,7651,55,423,151.62504954419342,65.95216311593256,153.29593267882188,65.23330283623055,9074.545454545456,1.1019835704267682
도림주공2단지,39146.0,4671,4212,4630,4212,41,296,90.17341040462428,110.8974358974359,90.9719222462203,109.92402659069324,11292.682926829268,0.8855291576673866
도림주공2단지,39149.0,3688,2561,3615,2561,73,208,69.441431670282,144.00624755954706,70.84370677731674,141.1557985162046,4952.054794520548,2.0193637621023512
도림주철관1공장,89307.0,296,448,295,448,1,24,151.35135135135135,66.07142857142857,151.864406779661,65.84821428571429,29500.0,0.3389830508474576
도림주철관공업(주),42293.0,3286,1041,3274,1041,12,144,31.679853925745586,315.65802113352544,31.795968234575444,314.50528338136405,27283.333333333332,0.3665241295051924
도림포도원,39150.0,313,3646,307,3646,6,131,1164.8562300319488,8.584750411409765,1187.6221498371337,8.420186505759737,5116.666666666666,1.9543973941368076
도림포도원,39151.0,498,450,495,450,3,31,90.36144578313254,110.66666666666667,90.9090909090909,110.00000000000001,16500.0,0.6060606060606061
도원고개(도원역),36001.0,4696,3401,4522,3401,174,269,72.42333901192505,138.0770361658336,75.21008403361344,132.9608938547486,2598.8505747126437,3.847854931446263
도원고개(동구청방향),36170.0,22,50,22,50,0,2,227.27272727272728,44.0,227.27272727272728,44.0,,0.0
도원동행정복지센터,35180.0,3319,2823,3210,2823,109,204,85.0557396806267,117.56996103436062,87.94392523364486,113.70882040382573,2944.9541284403667,3.3956386292834893
도원동행정복지센터,36128.0,63,231,62,231,1,9,366.66666666666663,27.27272727272727,372.5806451612903,26.83982683982684,6200.0,1.6129032258064515
도원동행정복지센터(앞),35788.0,167,117,159,117,8,9,70.05988023952095,142.73504273504273,73.58490566037736,135.8974358974359,1987.5,5.031446540880504
도원동행정복지센터(앞),35798.0,189,69,183,69,6,8,36.507936507936506,273.9130434782609,37.704918032786885,265.2173913043478,3050.0,3.278688524590164
도원역(인천축구전용경기장),35176.0,10244,5287,9943,5287,301,517,51.61069894572433,193.75827501418576,53.17308659358343,188.06506525439758,3303.322259136213,3.0272553555265014
도원역(인천축구전용경기장),37549.0,1443,4249,1417,4249,26,189,294.4559944559944,33.96093198399623,299.8588567395907,33.34902329959991,5450.0,1.834862385321101
도장골삼거리,44122.0,6,5,4,5,2,0,83.33333333333334,120.0,125.0,80.0,200.0,50.0
도장재마을,43167.0,25,1,24,1,1,0,4.0,2500.0,4.166666666666666,2400.0,2400.0,4.166666666666666
도장재마을,43225.0,2,23,2,23,0,0,1150.0,8.695652173913043,1150.0,8.695652173913043,,0.0
도화1동행정복지센터,37340.0,13027,11483,12702,11483,325,817,88.14769325247562,113.44596359836278,90.4030861281688,110.6156927632152,3908.3076923076924,2.5586521807589357
도화IC,37356.0,26295,20785,25960,20785,335,1569,79.04544590226278,126.50950204474381,80.06548536209553,124.89776280971854,7749.253731343283,1.2904468412942989
도화e편한세상604동,37578.0,1013,19,1000,19,13,34,1.8756169792694966,5331.578947368421,1.9,5263.157894736842,7692.307692307692,1.3
도화e편한세상아파트,37612.0,263,1436,261,1436,2,56,546.0076045627377,18.314763231197773,550.1915708812261,18.17548746518106,13050.0,0.7662835249042145
도화e편한세상아파트,37613.0,4339,1422,4326,1422,13,192,32.77252823231159,305.1336146272855,32.87101248266297,304.21940928270044,33276.92307692308,0.3005085529357374
도화e편한세상아파트5단지,37624.0,3516,1370,3477,1370,39,162,38.96473265073948,256.64233576642334,39.40178314639057,253.79562043795622,8915.384615384615,1.1216566005176878
